release_year,runtime,imdb_votes,age_certification_NC-17,age_certification_PG,age_certification_PG-13,age_certification_R,age_certification_TV-14,age_certification_TV-G,age_certification_TV-MA,age_certification_TV-PG,age_certification_TV-Y,age_certification_TV-Y7
2021,99,43.0,False,False,False,False,False,False,False,False,False,False
2017,90,3147.0,False,False,True,False,False,False,False,False,False,False
2020,24,25.0,False,False,False,False,False,False,False,False,False,False
2017,103,7383.0,False,False,False,False,False,False,False,False,False,False
2019,148,6239.0,False,False,False,False,False,False,False,False,False,False
2020,59,415.0,False,False,False,False,False,False,False,False,False,False
2016,60,1723.0,False,False,False,False,True,False,False,False,False,False
1998,75,5834.0,False,False,False,False,False,False,False,False,False,False
2020,25,1210.0,False,False,False,False,False,False,False,True,False,False
2019,0,614.0,False,False,False,False,False,False,False,True,False,False
2017,118,511.0,False,False,False,False,False,False,False,False,False,False
2021,129,13968.0,False,False,False,True,False,False,False,False,False,False
2017,113,22854.0,False,False,False,False,False,False,False,False,False,False
2017,23,94.0,False,False,False,False,False,False,False,False,False,True
2018,31,7722.0,False,False,False,False,False,False,True,False,False,False
2019,43,14464.0,False,False,False,False,False,True,False,False,False,False
2019,87,3187.0,False,False,False,False,False,False,False,False,False,False
2019,128,366.0,False,False,False,False,False,False,False,False,False,False
1976,113,795222.0,False,False,False,True,False,False,False,False,False,False
2017,95,5922.0,False,False,False,True,False,False,False,False,False,False
2016,63,1063.0,False,False,False,False,False,False,False,False,False,False
2020,71,1906.0,False,False,False,False,False,False,False,False,False,False
2018,100,2726.0,False,False,False,False,False,False,False,False,False,False
2017,95,614.0,False,False,False,False,False,False,False,False,False,False
2008,45,1422.0,False,False,False,False,False,False,False,False,False,False
2020,32,3712.0,False,False,False,False,False,False,True,False,False,False
2021,85,2393.0,False,False,False,False,False,False,False,False,False,False
2018,62,15323.0,False,False,False,False,False,False,True,False,False,False
2019,82,8074.0,False,False,True,False,False,False,False,False,False,False
2020,50,692.0,False,False,False,False,False,False,False,False,False,False
2012,104,700.0,False,False,False,False,False,False,False,False,False,False
2016,88,1681.0,False,False,False,False,False,False,False,False,False,False
2020,95,6041.0,False,False,False,True,False,False,False,False,False,False
2018,56,80902.0,False,False,False,False,False,False,True,False,False,False
2021,91,1165.0,False,False,False,False,False,False,False,False,False,False
2020,80,533.0,False,False,False,False,False,False,False,False,False,False
2018,99,1293.0,False,False,False,False,False,False,False,False,False,False
2021,32,7021.0,False,False,False,False,True,False,False,False,False,False
2019,99,64117.0,False,False,False,True,False,False,False,False,False,False
2021,2,335.0,False,False,False,False,False,False,False,False,False,True
2018,98,1712.0,False,False,False,False,False,False,False,False,False,False
2019,42,13531.0,False,False,False,False,False,False,True,False,False,False
2019,75,880.0,False,False,False,False,True,False,False,False,False,False
2010,146,5551.0,False,True,False,False,False,False,False,False,False,False
2015,22,6445.0,False,False,False,False,True,False,False,False,False,False
2016,46,20706.0,False,False,False,False,False,False,True,False,False,False
2017,86,14184.0,True,False,False,False,False,False,False,False,False,False
2019,108,1189.0,False,False,False,False,False,False,False,False,False,False
2018,100,380.0,False,False,False,False,False,False,False,False,False,False
2018,24,168.0,False,False,False,False,False,False,True,False,False,False
2012,20,12363.0,False,False,False,False,True,False,False,False,False,False
2019,112,7727.0,False,False,False,False,False,False,False,False,False,False
2020,139,6215.0,False,False,False,False,False,False,False,False,False,False
2021,158,24681.0,False,False,False,False,False,False,False,False,False,False
2015,118,2089.0,False,False,False,True,False,False,False,False,False,False
2022,34,10414.0,False,False,False,False,False,False,True,False,False,False
2018,96,4303.0,False,False,False,True,False,False,False,False,False,False
2018,131,5103.0,False,False,True,False,False,False,False,False,False,False
2014,43,226081.0,False,False,False,False,True,False,False,False,False,False
2016,44,14.0,False,False,False,False,True,False,False,False,False,False
2019,85,15053.0,False,False,False,False,False,False,False,False,False,False
2020,20,148.0,False,False,False,False,False,False,False,False,False,False
2020,31,756.0,False,False,False,False,False,False,True,False,False,False
2016,105,3209.0,False,False,False,True,False,False,False,False,False,False
2020,20,6140.0,False,False,False,False,False,False,True,False,False,False
2011,125,15889.0,False,False,False,False,False,False,False,False,False,False
2019,140,119020.0,False,False,False,True,False,False,False,False,False,False
2017,69,385.0,False,False,False,False,False,False,False,False,False,False
2017,112,35458.0,False,False,True,False,False,False,False,False,False,False
2014,67,228.0,False,False,False,False,False,False,False,False,False,False
2019,46,48.0,False,False,False,False,True,False,False,False,False,False
2021,25,66.0,False,False,False,False,False,False,False,False,True,False
2015,132,175273.0,False,False,False,True,False,False,False,False,False,False
2017,63,1949.0,False,False,False,False,True,False,False,False,False,False
1998,156,3025.0,False,False,False,False,False,False,False,False,False,False
2016,11,77.0,False,False,False,False,False,False,False,False,True,False
2010,115,3140.0,False,True,False,False,False,False,False,False,False,False
2018,64,2038.0,False,False,False,False,False,False,True,False,False,False
2016,48,2747.0,False,False,False,False,False,False,True,False,False,False
2019,42,19.0,False,False,False,False,True,False,False,False,False,False
2021,86,56.0,False,False,False,False,False,False,False,False,False,False
2018,58,13677.0,False,False,False,False,False,False,True,False,False,False
1998,136,181306.0,False,False,True,False,False,False,False,False,False,False
1998,25,1703.0,False,False,False,False,False,False,True,False,False,False
2022,29,1964.0,False,False,False,True,False,False,False,False,False,False
2019,28,124972.0,False,False,False,False,False,False,True,False,False,False
2020,25,10317.0,False,False,False,False,False,False,True,False,False,False
2018,76,82.0,False,False,False,False,False,False,False,False,False,False
2020,106,1536.0,False,False,False,False,False,False,False,False,False,False
2018,111,10466.0,False,False,False,True,False,False,False,False,False,False
2011,118,507878.0,False,False,True,False,False,False,False,False,False,False
2018,129,52657.0,False,False,False,True,False,False,False,False,False,False
2019,90,4503.0,False,False,False,False,False,False,False,False,False,False
2018,79,1160.0,True,False,False,False,False,False,False,False,False,False
2020,30,1183.0,False,False,False,False,False,False,False,True,False,False
2001,95,35711.0,False,True,False,False,False,False,False,False,False,False
2018,157,4671.0,False,False,False,False,False,False,False,False,False,False
2011,97,58296.0,False,True,False,False,False,False,False,False,False,False
2019,104,1737.0,False,False,False,False,False,False,False,False,False,False
2013,70,1444.0,False,False,False,False,False,False,False,False,False,False
2019,118,4593.0,False,False,False,False,False,False,False,False,False,False
2020,165,14839.0,False,False,True,False,False,False,False,False,False,False
2018,122,7104.0,False,False,False,True,False,False,False,False,False,False
2020,101,3307.0,False,False,False,True,False,False,False,False,False,False
2019,22,664.0,False,False,False,False,False,False,False,True,False,False
2015,22,6161.0,False,False,False,False,False,False,False,False,False,True
2020,49,496.0,False,False,False,False,False,False,True,False,False,False
2021,90,529.0,False,False,False,False,False,False,False,False,False,False
2011,59,515577.0,False,False,False,False,False,False,True,False,False,False
2017,33,29972.0,False,False,False,False,False,False,True,False,False,False
2021,90,240.0,False,False,False,False,False,False,False,False,False,False
2019,122,3762.0,False,False,False,False,False,False,False,False,False,False
2021,85,105.0,False,False,False,False,False,False,False,False,False,False
2019,74,479.0,False,False,False,False,False,False,False,False,False,False
2019,105,731.0,False,False,False,False,False,False,False,False,False,False
2019,35,5482.0,False,False,False,False,False,False,True,False,False,False
2020,103,935.0,False,False,False,False,False,False,False,False,False,False
2021,55,16799.0,False,False,False,False,False,False,True,False,False,False
2016,91,6496.0,False,False,False,False,False,False,False,False,False,False
2020,50,2276.0,False,False,False,False,False,False,True,False,False,False
2016,28,501.0,False,False,False,False,False,False,False,True,False,False
2019,93,37913.0,False,False,True,False,False,False,False,False,False,False
2020,88,2861.0,False,False,False,False,False,False,False,False,False,False
1990,30,353.0,False,False,False,False,False,False,False,False,False,False
2017,74,126.0,False,False,False,False,False,False,False,False,False,False
2017,54,852.0,False,False,False,False,False,False,False,True,False,False
2018,74,7206.0,False,False,True,False,False,False,False,False,False,False
2019,25,126.0,False,False,False,False,False,False,False,False,False,True
2011,118,2884.0,False,False,True,False,False,False,False,False,False,False
2016,104,18452.0,False,False,False,True,False,False,False,False,False,False
2020,92,17878.0,False,True,False,False,False,False,False,False,False,False
2022,101,2468.0,False,True,False,False,False,False,False,False,False,False
2017,94,1610.0,False,False,False,False,False,False,False,False,False,False
2019,81,7890.0,False,False,False,False,False,False,False,False,False,False
2021,43,8176.0,False,False,False,False,False,False,True,False,False,False
